id,first,last,team,deck,primary_pos,deck_team
2341,Bobby,Hughes,99,1998,,Milwaukee Brewers
2342,Todd,Hundley,99,1998,,New York Mets
2343,Brian,Hunter,99,1998,,Detroit Tigers
2344,Butch,Huskey,99,1998,,New York Mets
2345,Raul,Ibanez,99,1998,,Seattle Mariners
2347,Darrin,Jackson,99,1998,,Milwaukee Brewers
2349,Ryan,Jackson,99,1998,,Florida Marlins
2350,John,Jaha,99,1998,,Milwaukee Brewers
2354,Geoff,Jenkins,99,1998,,Milwaukee Brewers
2357,Brian,Johnson,99,1998,,San Francisco Giants
2358,Charles,Johnson,99,1998,,Los Angeles Dodgers
2359,Jason,Johnson,99,1998,,Tampa Bay Devil Rays
2367,Chris,Jones,99,1998,,San Francisco Giants
2370,Terry,Jones,99,1998,,Montreal Expos
2375,Jeff,Juden,99,1998,,Milwaukee Brewers
2377,Scott,Kamieniecki,99,1998,,Baltimore Orioles
2380,Mike,Kelly,99,1998,,Tampa Bay Devil Rays
2381,Pat,Kelly,99,1998,,St. Louis Cardinals
2388,Jeff,King,99,1998,,Kansas City Royals
2389,Danny,Klassen,99,1998,,Arizona Diamondbacks
2392,Chuck,Knoblauch,99,1998,,New York Yankees
2393,Paul,Konerko,99,1998,,Cincinnati Reds
2395,Chad,Kreuter,99,1998,,Chicago White Sox
2396,Tom,Lampkin,99,1998,,St. Louis Cardinals
2397,Mark,Langston,99,1998,,San Diego Padres
2400,Andy,Larkin,99,1998,,Florida Marlins
2401,Barry,Larkin,99,1998,,Cincinnati Reds
2402,Chris,Latham,99,1998,,Minnesota Twins
2404,Ricky,Ledee,99,1998,,New York Yankees
2406,Derek,Lee,99,1998,,Florida Marlins
2407,Travis,Lee,99,1998,,Arizona Diamondbacks
2412,Darren,Lewis,99,1998,,Boston Red Sox
2413,Mark,Lewis,99,1998,,Philadelphia Phillies
2419,Nelson,Liriano,99,1998,,Colorado Rockies
2420,Scott,Livingstone,99,1998,,Montreal Expos
2423,Keith,Lockhart,99,1998,,Atlanta Braves
2424,Carlton,Loewer,99,1998,,Philadelphia Phillies
2426,Rich,Loiselle,99,1998,,Pittsburgh Pirates
2429,Luis,Lopez,99,1998,,New York Mets
2430,Mendy,Lopez,99,1998,,Kansas City Royals
2433,Matt,Luke,99,1998,,Los Angeles Dodgers
2434,John,Mabry,99,1998,,St. Louis Cardinals
2435,Mike,Macfarlane,99,1998,,Oakland Athletics
2436,Robert,Machado,99,1998,,Chicago White Sox
2438,Greg,Maddux,99,1998,,Atlanta Braves
2443,Ron,Mahay,99,1998,,Boston Red Sox
2444,Marty,Malloy,99,1998,,Atlanta Braves
2445,Shane,Manahan,99,1998,,Seattle Mariners
2447,Kirt,Manwaring,99,1998,,Colorado Rockies
2449,Al,Martin,99,1998,,Pittsburgh Pirates
2450,Norberto,Martin,99,1998,,Anaheim Angels
2451,Dave,Martinez,99,1998,,Tampa Bay Devil Rays
2454,Greg,Martinez,99,1998,,Milwaukee Brewers
2456,Manny,Martinez,99,1998,,Pittsburgh Pirates
2461,John,Marzano,99,1998,,Seattle Mariners
2462,Mike,Matheny,99,1998,,Milwaukee Brewers
2464,Derrick,May,99,1998,,Montreal Expos
2468,Jason,McDonald,99,1998,,Oakland Athletics
2471,Willie,McGee,99,1998,,St. Louis Cardinals
2473,Ryan,McGuire,99,1998,,Montreal Expos
2475,Mark,McLemore,99,1998,,Texas Rangers
2477,Brian,McRae,99,1998,,New York Mets
2479,Pat,Meares,99,1998,,Minnesota Twins
2481,Rafael,Medina,99,1998,,Florida Marlins
2488,Damian,Miller,99,1998,,Arizona Diamondbacks
2491,Eric,Milton,99,1998,,Minnesota Twins
2493,Kevin,Mitchell,99,1998,,Oakland Athletics
2497,Paul,Molitor,99,1998,,Minnesota Twins
2498,Shane,Monahan,99,1998,,Seattle Mariners
2503,Mike,Mordecai,99,1998,,Montreal Expos
2511,Mike,Munoz,99,1998,,Colorado Rockies
2517,Jaime,Navarro,99,1998,,Chicago White Sox
2521,Phil,Nevin,99,1998,,Anaheim Angels
2522,Marc,Newfield,99,1998,,Milwaukee Brewers
2523,Melvin,Nieves,99,1998,,Cincinnati Reds
2524,Dave,Nilsson,99,1998,,Milwaukee Brewers
2528,Greg,Norton,99,1998,,Chicago White Sox
2529,Jon,Nunnally,99,1998,,Cincinnati Reds
2533,Alex,Ochoa,99,1998,,Minnesota Twins
2535,Chad,Ogea,99,1998,,Cleveland Indians
2539,Darren,Oliver,99,1998,,Texas Rangers
2540,Joe,Oliver,99,1998,,Seattle Mariners
2542,Mike,Oquist,99,1998,,Oakland Athletics
2543,Luis,Ordaz,99,1998,,St. Louis Cardinals
2545,Rey,Ordonez,99,1998,,New York Mets
2546,Kevin,Orie,99,1998,,Florida Marlins
2551,Keith,Osik,99,1998,,Pittsburgh Pirates
2553,Tom,Pagnozzi,99,1998,,St. Louis Cardinals
2559,Mark,Parent,99,1998,,Philadelphia Phillies
2563,Bronswell,Patrick,99,1998,,Milwaukee Brewers
2566,Terry,Pendleton,99,1998,,Kansas City Royals
2570,Eduardo,Perez,99,1998,,Cincinnati Reds
2573,Robert,Person,99,1998,,Toronto Blue Jays
2577,J.R.,Phillips,99,1998,,Houston Astros
2578,Tony,Phillips,99,1998,,New York Mets
2582,Jim,Pittsley,99,1998,,Kansas City Royals
2584,Placido,Polanco,99,1998,,St. Louis Cardinals
2585,Kevin,Polcovich,99,1998,,Pittsburgh Pirates
2589,Brian,Powell,99,1998,,Detroit Tigers
2592,Curtis,Pride,99,1998,,Atlanta Braves
2593,Tom,Prince,99,1998,,Los Angeles Dodgers
2598,Ryan,Radmanovich,99,1998,,Seattle Mariners
2600,Aramis,Ramirez,99,1998,,Pittsburgh Pirates
2602,Joe,Randa,99,1998,,Detroit Tigers
2603,Pat,Rapp,99,1998,,Kansas City Royals
2604,Jeff,Reboulet,99,1998,,Baltimore Orioles
2607,Rick,Reed,99,1998,,New York Mets
2609,Pokey,Reese,99,1998,,Cincinnati Reds
2611,Desi,Relaford,99,1998,,Philadelphia Phillies
2614,Kirk,Reuter,99,1998,,San Francisco Giants
2618,Dennys,Reyes,99,1998,,Cincinnati Reds
2623,Cal,Ripken Jr.,99,1998,,Baltimore Orioles
2625,Todd,Ritchie,99,1998,,Minnesota Twins
2627,Ruben,Rivera,99,1998,,San Diego Padres
2628,Bip,Roberts,99,1998,,Oakland Athletics
2631,Felix,Rodriguez,99,1998,,Arizona Diamondbacks
2632,Frank,Rodriguez,99,1998,,Minnesota Twins
2633,Henry,Rodriguez,99,1998,,Chicago Cubs
2635,Nerio,Rodriguez,99,1998,,Toronto Blue Jays
2638,Mel,Rojas,99,1998,,New York Mets
2642,Rico,Rossy,99,1998,,Seattle Mariners
2645,Glendon,Rusch,99,1998,,Kansas City Royals
2647,Donnie,Sadler,99,1998,,Boston Red Sox
2648,A.J.,Sager,99,1998,,Detroit Tigers
2650,Juan,Samuel,99,1998,,Toronto Blue Jays
2653,Reggie,Sanders,99,1998,,Cincinnati Reds
2656,F.P.,Santangelo,99,1998,,Montreal Expos
2667,Dan,Serafini,99,1998,,Minnesota Twins
2668,Scott,Servais,99,1998,,Chicago Cubs
2671,Jon,Shave,99,1998,,Minnesota Twins
2673,Andy,Sheets,99,1998,,San Diego Padres
2675,Craig,Shipley,99,1998,,Anaheim Angels
2677,Terry,Shumpert,99,1998,,Colorado Rockies
2678,Joe,Siddall,99,1998,,Detroit Tigers
2679,Ruben,Sierra,99,1998,,Chicago White Sox
2684,Heathcliff,Slocumb,99,1998,,Seattle Mariners
2687,Mark,Smith,99,1998,,Pittsburgh Pirates
2690,Chris,Snopek,99,1998,,Chicago White Sox
2691,J.T.,Snow,99,1998,,San Francisco Giants
2693,Clint,Sodowsky,99,1998,,Arizona Diamondbacks
2694,Luis,Sojo,99,1998,,New York Yankees
2695,Paul,Sorrento,99,1998,,Tampa Bay Devil Rays
2700,Scott,Spiezio,99,1998,,Oakland Athletics
2701,Paul,Spoljaric,99,1998,,Seattle Mariners
2703,Ed,Sprague,99,1998,,Oakland Athletics
2704,Dennis,Springer,99,1998,,Tampa Bay Devil Rays
2707,Robby,Stanifer,99,1998,,Florida Marlins
2708,Andy,Stankiewicz,99,1998,,Arizona Diamondbacks
2709,Mike,Stanley,99,1998,,Boston Red Sox
2710,Mike,Stanton,99,1998,,New York Yankees
2711,Blake,Stein,99,1998,,Oakland Athletics
2714,Lee,Stevens,99,1998,,Texas Rangers
2718,Kevin,Stocker,99,1998,,Tampa Bay Devil Rays
2720,Doug,Strange,99,1998,,Pittsburgh Pirates
2721,Darryl,Strawberry,99,1998,,New York Yankees
2722,Chris,Stynes,99,1998,,Cincinnati Reds
2724,Jeff,Suppan,99,1998,,Arizona Diamondbacks
2726,Larry,Sutton,99,1998,,Kansas City Royals
2727,Mac,Suzuki,99,1998,,Seattle Mariners
2728,Dale,Sveum,99,1998,,New York Yankees
2729,Mark,Sweeney,99,1998,,San Diego Padres
2731,Bill,Swift,99,1998,,Seattle Mariners
2739,Miguel,Tejada,99,1998,,Oakland Athletics
2743,Frank,Thomas,99,1998,,Chicago White Sox
2746,Mark,Thompson,99,1998,,Colorado Rockies
2754,Michael,Tucker,99,1998,,Atlanta Braves
2757,Marc,Valdes,99,1998,,Montreal Expos
2758,Javier,Valentin,99,1998,,Minnesota Twins
2759,John,Valentin,99,1998,,Boston Red Sox
2760,Jose,Valentin,99,1998,,Milwaukee Brewers
2765,Javier,Vazquez,99,1998,,Montreal Expos
2766,Randy,Velarde,99,1998,,Anaheim Angels
2767,Robin,Ventura,99,1998,,Chicago White Sox
2768,Quilvio,Veras,99,1998,,San Diego Padres
2770,Jose,Vidro,99,1998,,Montreal Expos
2771,Ron,Villone,99,1998,,Cleveland Indians
2773,Jose,Vizcaino,99,1998,,Los Angeles Dodgers
2776,Paul,Wagner,99,1998,,Milwaukee Brewers
2782,Turner,Ward,99,1998,,Pittsburgh Pirates
2785,Pat,Watkins,99,1998,,Cincinnati Reds
2786,Allen,Watson,99,1998,,Anaheim Angels
2789,John,Wehner,99,1998,,Florida Marlins
2791,Bob,Wells,99,1998,,Seattle Mariners
2803,Chris,Widger,99,1998,,Montreal Expos
2806,Matt,Williams,99,1998,,Arizona Diamondbacks
2811,Scott,Winchester,99,1998,,Cincinnati Reds
2813,Bobby,Witt,99,1998,,Texas Rangers
2814,Bob,Wolcott,99,1998,,Arizona Diamondbacks
2820,Jamey,Wright,99,1998,,Colorado Rockies
2827,Gregg,Zaun,99,1998,,Florida Marlins
